Carona,,Sub Post Office,Delivery,Maharashtra,North Goa,Goa,Goa-Panaji,Bardez,Goa,India,403523
Pomburpa,,Branch Post Office,Delivery,Maharashtra,North Goa,Goa,Goa-Panaji,Bardez,Goa,India,403523
Arambol,,Sub Post Office,Delivery,Maharashtra,North Goa,Goa,Goa-Panaji,Bardez,Goa,India,403524
Querim,,Branch Post Office,Delivery,Maharashtra,North Goa,Goa,Goa-Panaji,Pernem,Goa,India,403524
Qurinpani,,Branch Post Office,Delivery,Maharashtra,North Goa,Goa,Goa-Panaji,Pernem,Goa,India,403524
Tivim Ie,,Sub Post Office,Delivery,Maharashtra,North Goa,Goa,Goa-Panaji,Bardez,Goa,India,403526
Mandrem,,Sub Post Office,Delivery,Maharashtra,North Goa,Goa,Goa-Panaji,Pernem,Goa,India,403527
Bicholim Industrial Estate,,Sub Post Office,Delivery,Maharashtra,North Goa,Goa,Goa-Panaji,Bicholim,Goa,India,403529
Advoi,,Branch Post Office,Delivery,Maharashtra,North Goa,Goa,Goa-Panaji,Sattari,Goa,India,403530
Onda,,Branch Post Office,Delivery,Maharashtra,North Goa,Goa,Goa-Panaji,Sattari,Goa,India,403530
Onda I.E.,,Sub Post Office,Delivery,Maharashtra,North Goa,Goa,Goa-Panaji,Sattari,Goa,India,403530
Pissurlem,,Branch Post Office,Delivery,Maharashtra,North Goa,Goa,Goa-Panaji,Sattari,Goa,India,403530
Aquem,,Sub Post Office,Non-Delivery,Maharashtra,South Goa,Goa,Goa-Panaji,Salcete,Goa,India,403601
Gandhi Market Complex Margao,,Sub Post Office,Non-Delivery,Maharashtra,South Goa,Goa,Goa-Panaji,Salcete,Goa,India,403601
Gogol,,Sub Post Office,Non-Delivery,Maharashtra,South Goa,Goa,Goa-Panaji,Salcete,Goa,India,403601
Margao,,Head Post Office,Delivery,Maharashtra,South Goa,Goa,Goa-Panaji,Salcette,Goa,India,403601
Nuvem,,Branch Office directly a/w Head Office,Delivery,Maharashtra,South Goa,Goa,Goa-Panaji,Salcete,Goa,India,403601
Fatorda,,Sub Post Office,Delivery,Maharashtra,South Goa,Goa,Goa-Panaji,Salcete,Goa,India,403602
Assolna,,Sub Post Office,Delivery,Maharashtra,South Goa,Goa,Goa-Panaji,Salcete,Goa,India,403701
Agonda,,Branch Post Office,Delivery,Maharashtra,South Goa,Goa,Goa-Panaji,Canacona,Goa,India,403702
