Name,Description,BranchType,DeliveryStatus,Circle,District,Division,Region,Block,State,Country,Pincode
Vilagam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608305
Ayangudi,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608306
Kunjimedu,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608306
Movur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608306
Muttam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608306
Omampuliyur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608306
Ammapettai,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608401
Athipatu,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidabamram,Tamil Nadu,India,608401
Karuppur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidabamram,Tamil Nadu,India,608401
Salianthoppu,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidabamram,Tamil Nadu,India,608401
Vadakkumangudi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidabamram,Tamil Nadu,India,608401
Vaiyur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidabamram,Tamil Nadu,India,608401
Vallampadugai,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608401
B.Adivaraganallur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608501
B.Mutlur,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608501
Kothattai,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608501
Kuriamangalam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608501
Manikollai,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608501
Manjakuli,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608501
Periyakomatti,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608501
Puduchatram,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608501
Thatchakadu,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608501
Theethampalayam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608501
Villiyanallur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608501
Agaram,,Branch Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,,Tamil Nadu,India,608502
Ariyakoshti,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608502
C.Pudupettai,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608502
Parangipettai,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608502
Samiyarpettai,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608502
Azhisikudi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608601
Bhuvanagiri,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608601
Budavarayanpettai,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608601
daiyur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608601
Kothavacheri,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608601
Kummidimulai,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608601
Manjakollai,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608601
Melamanakudi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608601
Miralur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608601
Puvalai,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608601
Sathapadi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608601
C.Veeracholagam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608602
Ennanagaram,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608602
K.Adur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608602
K.Alambadi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608602
Keerapalayam,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608602
Krishnapuram,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608602
Lalpuram,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608602
Vayalur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608602
Kanur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608701
Kondasamudram,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattummannarkoil,Tamil Nadu,India,608701
Mamangalam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608701
Palayamkottai Melpathy,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608701
Palayamkottai(CDL),,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,,Tamil Nadu,India,608701
Perur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumanarkoil,Tamil Nadu,India,608701
Pudaiyur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608701
Ramapuram,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkioil,Tamil Nadu,India,608701
Sholathiram,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattmannarkoil,Tamil Nadu,India,608701
Vadakkupalayam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608701
Valasakkadu,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608701
Vanamadevi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608701
Agara Alambadi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608702
Budangudi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608702
Kavalakudi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608702
Kumarakud,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608702
Mudikandanallur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608702
Nandesswaramangalam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608702
Nangudi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608702
Sethiathope,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608702
Valakollai,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattmannarkoil,Tamil Nadu,India,608702
Vattathur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608702
Veeramudayanatham,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608702
Kavanur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608703
Kozhai,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608703
Kunamangalam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608703
Marungur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608703
Nagarapadi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608703
Poondi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608703
Rajendra Pattinam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumanarkoil,Tamil Nadu,India,608703
Sri Adivaraganallur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608703
Sri Pudur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608703
Sri Vakkaramari,,Branch Post Office,Non-Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608703
Srimushnam,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608703
Srinedunjeri,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608703
Sriraman,,Branch Post Office,Delivery,Tamilnadu,Ariyalur,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608703
Ambapuram,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608704
B.Kolakudi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattmannarkoil,Tamil Nadu,India,608704
Chinnanargunam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608704
Erumbur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608704
Marudur,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608704
Periyanellikkollai,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608704
Pinnalur,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608704
Vadathalaikulam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608704
Valayamadevi,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Kattumannarkoil,Tamil Nadu,India,608704
Adinarayananpuram,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,608801
Alapakkam,,Sub Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Chidambaram,Tamil Nadu,India,608801
Andarmullipallam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,608801
Periyakuppam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,608801
Poochimedu,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,608801
Poovanikkuppam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,608801
Silambimangalam,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,608801
Theerthanagiri,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,608801
Thiyagavalli,,Branch Post Office,Delivery,Tamilnadu,Cuddalore,Cuddalore,Tiruchy,Cuddalore,Tamil Nadu,India,608801
Alagapuram,,Branch Post Office,Delivery,Tamilnadu,Ariyalur,Tiruchirapalli,Tiruchy,Jayamkondacholapuram,Tamil Nadu,India,608901
Attukurichi,,Branch Post Office,Delivery,Tamilnadu,Ariyalur,Tiruchirapalli,Tiruchy,Jayamkondacholapuram,Tamil Nadu,India,608901
Ayyur,,Branch Post Office,Delivery,Tamilnadu,Ariyalur,Tiruchirapalli,Tiruchy,Jayamkondacholapuram,Tamil Nadu,India,608901
Kavarapalayam,,Sub Post Office,Delivery,Tamilnadu,Ariyalur,Tiruchirapalli,Tiruchy,Udayarpalayam,Tamil Nadu,India,608901
Nagampandal,,Branch Post Office,Delivery,Tamilnadu,Ariyalur,Tiruchirapalli,Tiruchy,Udayarpalayam,Tamil Nadu,India,608901
Olaiyur,,Branch Post Office,Delivery,Tamilnadu,Ariyalur,Tiruchirapalli,Tiruchy,Jayamkondacholapuram,Tamil Nadu,India,608901
Rangiam,,Branch Post Office,Delivery,Tamilnadu,Ariyalur,Tiruchirapalli,Tiruchy,Jayamkondacholapuram,Tamil Nadu,India,608901
Silambur,,Branch Post Office,Delivery,Tamilnadu,Ariyalur,Tiruchirapalli,Tiruchy,Udayarpalayam,Tamil Nadu,India,608901
Dharmapuram,,Branch Post Office,Non-Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Mayiladuthurai,Tamil Nadu,India,609001
Koranad,,Sub Post Office,Non-Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Mayiladuthurai,Tamil Nadu,India,609001
Mayiladuthurai,,Head Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Mayiladuthurai,Tamil Nadu,India,609001
Mayiladuthurai Bazaar,,Sub Post Office,Non-Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Mayiladuthurai,Tamil Nadu,India,609001
Mayiladuthurai Cutchery,,Sub Post Office,Non-Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Mayiladuthurai,Tamil Nadu,India,609001
Mayiladuthurai North,,Branch Post Office,Non-Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Mayiladuthurai,Tamil Nadu,India,609001
Mayiladuthurai South,,Sub Post Office,Non-Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Mayiladuthurai,Tamil Nadu,India,609001
Nallathukudi,,Branch Post Office,Non-Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Mayiladuthurai,Tamil Nadu,India,609001
Pattamangalam,,Branch Post Office,Non-Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Mayiladuthurai,Tamil Nadu,India,609001
Tiruvilandur,,Branch Post Office,Non-Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Mayiladuthurai,Tamil Nadu,India,609001
Chittarkadu,,Branch Post Office,Non-Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Mayiladuthurai,Tamil Nadu,India,609003
Koranad South,,Branch Post Office,Non-Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Mayiladuthurai,Tamil Nadu,India,609003
Mappadugai,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Mayiladuthurai,Tamil Nadu,India,609003
Mayiladuthurai R.S,,Sub Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Mayiladuthurai,Tamil Nadu,India,609003
Mayiladuthurai West,,Branch Post Office,Non-Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Mayiladuthurai,Tamil Nadu,India,609003
Sholampettai,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Mayiladuthurai,Tamil Nadu,India,609003
Achalpuram,,Sub Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609101
Alakkudi,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609101
Arapallam,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609101
Kodakkaramoolai,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609101
Kothandapuram,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609101
Mahendrapalli,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609101
Palayapalayam,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609101
Palayar,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609101
Pudupattinam,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609101
Puliyanthurai,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609101
Thandavankulam,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609101
Anaikaranchatram,,Sub Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609102
Anaikaranchatram South,,Branch Post Office,Non-Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609102
Hanumanthapuram,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609102
Madervelur,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609102
Nallanayagapuram,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609102
Anandatandavapuram,,Sub Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Mayiladuthurai,Tamil Nadu,India,609103
Keelamaruthandanallur,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Mayiladuthurai,Tamil Nadu,India,609103
Kadavasal,,Sub Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609104
Kannukiniyanar Koil,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609104
Madanam,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609104
Pachaiperumal Nallur,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609104
Semmangudi(SRK),,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609104
Umayalpathi,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609104
Kaveripattinam (Nagapattinam),,Sub Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Tharangambadi,Tamil Nadu,India,609105
Kaveripattinam Beach,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Tharangambadi,Tamil Nadu,India,609105
Neidavasal,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609105
Vanagiri,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609105
Kilasattanathapuram,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609106
Mangamadam,,Sub Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609106
Nangur,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609106
Neipathur,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609106
Perunthottam,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609106
Puduthurai,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609106
Thennampattinam,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609106
Tirunagari,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609106
Kilaperumpallam,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Tharangambadi,Tamil Nadu,India,609107
Melaiyur TVG,,Sub Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Tharangambadi,Tamil Nadu,India,609107
Melaperumpallam,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Tharangambadi,Tamil Nadu,India,609107
Natarajapillai Chavadi,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609107
Talachangadu,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Tharangambadi,Tamil Nadu,India,609107
Erukkur,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609108
Gopalasamudram,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609108
Kunnam,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609108
Perambur (AKC),,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609108
Puthur (SRK),,Sub Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609108
Sodiyakudi,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609108
Tirumailadi,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609108
Annamperumalkoil,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609109
Karaimedu,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609109
Kattiyaniruppu,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609109
Sattanathapuram,,Sub Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609109
Sembadaniruppu,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609109
Tiruvali,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609109
Sirkali,,Head Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali Tk,Tamil Nadu,India,609110
Arappakkam,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609111
Koilthirukolakkal,,Branch Post Office,Non-Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609111
Kovilpathu,,Branch Post Office,Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609111
Sirkali East,,Branch Post Office,Non-Delivery,Tamilnadu,Nagapattinam,Mayiladuthurai,Tiruchy,Sirkali,Tamil Nadu,India,609111
