Name,Description,BranchType,DeliveryStatus,Circle,District,Division,Region,Block,State,Country,Pincode
Sambalpur,,Head Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Sadar,Odisha,India,768001
Sambalpur Court,,Sub Post Office,Non-Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Sadar,Odisha,India,768001
Mudipara,,Sub Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Sadar,Odisha,India,768002
Khetrajpur,,Sub Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Sadar,Odisha,India,768003
Ainthapali,,Sub Post Office,Non-Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Sambalpur,Odisha,India,768004
Budharaja,,Sub Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Sadar,Odisha,India,768004
Batemura,,Branch Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Maneswar,Odisha,India,768005
Chaurpur,,Branch Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Maneswar,Odisha,India,768005
Dhanupali,,Sub Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Dhanupali,Odisha,India,768005
Jhankarpali,,Branch Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Maneswar,Odisha,India,768005
Maltigunderpur,,Branch Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Dhanupali,Odisha,India,768005
Maneswar,,Branch Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Maneswar,Odisha,India,768005
Rasanpur,,Branch Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Maneswar,Odisha,India,768005
Sindurpank,,Branch Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Maneswar,Odisha,India,768005
Themra,,Branch Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Maneswar,Odisha,India,768005
A.Katapali,,Branch Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Sadar,Odisha,India,768006
Barbazar,,Branch Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Sadar,Odisha,India,768006
Bareipali,,Branch Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Sadar,Odisha,India,768006
Dhankauda,,Branch Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Sadar,Odisha,India,768006
Garmunda,,Branch Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Dhankauda,Odisha,India,768006
Remed,,Sub Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Sadar,Odisha,India,768006
Sankarma,,Branch Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Dhankauda,Odisha,India,768006
Hirakud,,Sub Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Hirakud,Odisha,India,768016
Burla,,Sub Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Dhankauda,Odisha,India,768017
Medical College Burla,,Sub Post Office,Non-Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Burla,Odisha,India,768017
Engineering College Burla,,Sub Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Burla,Odisha,India,768018
Jyoti Vihar Burla,,Sub Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Burla,Odisha,India,768019
Jagruti Vihar Burla,,Sub Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Burla,Odisha,India,768020
Basantpur,,Branch Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Dhankauda,Odisha,India,768025
C.A. Chiplima,,Sub Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Dhankauda,Odisha,India,768025
Gosala Chowk,,Sub Post Office,Non-Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Dhankauda,Odisha,India,768025
Kalamati,,Branch Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Dhankauda,Odisha,India,768025
Chiplima,,Sub Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,Dhankauda,Odisha,India,768026
Attabira,,Sub Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Attabira,Odisha,India,768027
Babebira,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Attabira,Odisha,India,768027
Banhar,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Attabira,Odisha,India,768027
Bugbuga,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Attabira,Odisha,India,768027
Hirlipali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Attabira,Odisha,India,768027
Janged,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Attabira,Odisha,India,768027
Janhapada,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Attabira,Odisha,India,768027
Kulunda,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Attabira,Odisha,India,768027
Lachida,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Attabira,Odisha,India,768027
Larasara,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Attabira,Odisha,India,768027
Lastala,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Attabira,Odisha,India,768027
Manapada,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Attabira,Odisha,India,768027
Paharsirgida,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Attabira,Odisha,India,768027
Rengalipali Colony,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Attabira,Odisha,India,768027
Saranda,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Attabira,Odisha,India,768027
Tope,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Attabira,Odisha,India,768027
Bargarh,,Head Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768028
Bargarh Bazar,,Sub Post Office,Non-Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768028
Bargarh Court,,Sub Post Office,Non-Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768028
Agalpur,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barpali,Odisha,India,768029
B. Tileimal,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barapali,Odisha,India,768029
Bagbadi,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barpali,Odisha,India,768029
Barpali,,Sub Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barapali,Odisha,India,768029
Behera,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768029
Bhatigaon,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barpali,Odisha,India,768029
Bijayapali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barapali,Odisha,India,768029
Birmal,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh Sadar,Odisha,India,768029
Gopeipali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barpali,Odisha,India,768029
Kainsir,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barpali,Odisha,India,768029
Kantapali-barpali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barpali,Odisha,India,768029
Kebad,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barpali,Odisha,India,768029
Kumbhari,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barpali,Odisha,India,768029
Kusanpuri,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barpali,Odisha,India,768029
Lenda,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barpali,Odisha,India,768029
Mahada,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barpali,Odisha,India,768029
Mahulpali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barpali,Odisha,India,768029
Nileswar,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barpali,Odisha,India,768029
Patakulunda,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barpali,Odisha,India,768029
Remta,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barpali,Odisha,India,768029
Satlama,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barpali,Odisha,India,768029
Tulandi,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barpali,Odisha,India,768029
Bhatli,,Sub Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768030
Bhatli-badmal,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768030
Bichuan,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768030
Chadeigaon,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768030
Gopalpur,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768030
Hatisar,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768030
Jhikijhiki,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768030
Kanakbira,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768030
Kesaipali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768030
Kharsal,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768030
Mulbar,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768030
Nilji,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768030
Nuagarh,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768030
Routpara,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768030
Sakuda,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768030
Sulsulia,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768030
Tejgola,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768030
Ambabhana,,Sub Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Ambabhana,Odisha,India,768031
Badapali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bijepur,Odisha,India,768032
Baddausen,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bijepur,Odisha,India,768032
Bandhapali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barpali,Odisha,India,768032
Bijepur,,Sub Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bijepur,Odisha,India,768032
Jaring,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bijepur,Odisha,India,768032
Kharmunda,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bijepur,Odisha,India,768032
Pada,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bijepur,Odisha,India,768032
Pahandi,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bijepur ,Odisha,India,768032
Patharia,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bijepur,Odisha,India,768032
Saipali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bijepur,Odisha,India,768032
Samalaipadar,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bijepur,Odisha,India,768032
Sarandapali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barapali,Odisha,India,768032
Sirgida,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bijepur,Odisha,India,768032
Bausenmura,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768033
Chakarkend,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768033
Chhuriapali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768033
Chichinda,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bheden,Odisha,India,768033
Garbhona,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768033
Govindpur,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768033
J. Sirgida,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohela,Odisha,India,768033
Jatla,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768033
Kangaon,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768033
Lebidi,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohela,Odisha,India,768033
Madhupur,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768033
Negimunda,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768033
Pandikipali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768033
Panimura,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768033
Rengali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768033
Sarkanda,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768033
Sohella,,Sub Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768033
Tabada,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768033
Tungibandhali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768033
Birjam,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768034
Ghess,,Sub Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768034
Jhar,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768034
Jharpali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Ambabhona,Odisha,India,768034
Kalangapali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768034
Kuchipali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768034
Petupali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768034
Sanimal,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768034
Talpadar,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Sohella,Odisha,India,768034
Chantipali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasambar,Odisha,India,768035
Diptipur,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Melchhamunda,Odisha,India,768035
Guderpali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasambar,Odisha,India,768035
Kundakhai,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Gaisilet,Odisha,India,768035
Melchhamunda,,Sub Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasamber,Odisha,India,768035
Salepali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasambar,Odisha,India,768035
Badikata,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Paikmal,Odisha,India,768036
Bheunria,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasambar,Odisha,India,768036
Boden,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasambar,Odisha,India,768036
Budamal,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasambar,Odisha,India,768036
Burkel,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasambar,Odisha,India,768036
Dahigaon,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasambar,Odisha,India,768036
Dahita,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasambar,Odisha,India,768036
Jagdalpur,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasambar,Odisha,India,768036
K. Katabahal,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasambar,Odisha,India,768036
Kansingha,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasambar,Odisha,India,768036
Khaliapali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasambar,Odisha,India,768036
Lakhamara,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasambar,Odisha,India,768036
Mahulpali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasambar,Odisha,India,768036
Purena,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasambar,Odisha,India,768036
Rajborasamber,,Sub Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasamber,Odisha,India,768036
Saplahar,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasambar,Odisha,India,768036
Sareikela,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasambar,Odisha,India,768036
Talpali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasambar,Odisha,India,768036
Dangabahal,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Gaisilet,Odisha,India,768037
Gaisilet,,Sub Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Gaisilet,Odisha,India,768037
Gourenmunda,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Melchhamunda,Odisha,India,768037
Jagalpat,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Gaisilet,Odisha,India,768037
Jamutbahal,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Gaisilet,Odisha,India,768037
Kathaumal,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Gaisilet,Odisha,India,768037
Saradhapali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Barapali,Odisha,India,768037
B. Katapali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bijepur,Odisha,India,768038
Banda,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768038
Banda-kharmunda,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768038
Bardol (Bargarh),,Sub Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768038
Bargarh-bargaon,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768038
Beherapali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768038
Bhadigaon,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768038
Dang,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768038
Deogaon,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768038
Gudesira,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768038
Halupali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768038
Jamurda,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768038
Kamgaon,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768038
N. Jampali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Melchhamunda,Odisha,India,768038
Urduna,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bhatli,Odisha,India,768038
Bartunda,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Paikamal,Odisha,India,768039
Bhengrajpur,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Paikmal,Odisha,India,768039
Bhubaneswarpur,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Paikmal,Odisha,India,768039
Mithapali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Paikamal,Odisha,India,768039
Mondiadhipa,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Paikmal,Odisha,India,768039
Paikmal,,Sub Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Paikmal,Odisha,India,768039
Palsada,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Paikmal,Odisha,India,768039
Temri,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Paikmal,Odisha,India,768039
Adagaon,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768040
Barhaguda,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh Sadar,Odisha,India,768040
Dhanger,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768040
Gaisama,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh Sadar,Odisha,India,768040
Kalapani,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh Sadar,Odisha,India,768040
Khandatha,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh Sadar,Odisha,India,768040
Khuntapali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768040
Sarsara,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768040
Tora,,Sub Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bargarh,Odisha,India,768040
Ammthi,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Jharbandh,Odisha,India,768042
Bhainsadhara,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Jharbandh,Odisha,India,768042
Bhandarpuri,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Jharbandh,Odisha,India,768042
Bijadhol,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Jharbandh,Odisha,India,768042
Bilaspur,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Jharbandh,Odisha,India,768042
Chandibhata,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Jharbandh,Odisha,India,768042
Dhaba,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Jharbandh,Odisha,India,768042
Gourmal,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Jharbandh,Odisha,India,768042
Guthuguda,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Jharbandh,Odisha,India,768042
Jharbandh,,Sub Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasamber,Odisha,India,768042
Laudidhara,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Jharbandh,Odisha,India,768042
Shakti,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Jharbandh,Odisha,India,768042
Bara,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Ambabhana,Odisha,India,768045
Bhainatora,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Ambabhana,Odisha,India,768045
Bhukta,,Sub Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Ambabhana,Odisha,India,768045
Kandalapala,,Branch Post Office,Delivery,Odisha,Sambalpur,Sambalpur,Sambalpur,,Odisha,India,768045
Kapasira,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Ambabhana,Odisha,India,768045
Kumbho,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Ambabhana,Odisha,India,768045
Ruchida,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Ambabhana,Odisha,India,768045
Jokhipali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bijepur,Odisha,India,768048
Laumunda,,Sub Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bijepur,Odisha,India,768048
Majhipali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Bijepur,Odisha,India,768048
Bisipali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Padmapur,Odisha,India,768049
Ganiapali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasamber,Odisha,India,768049
Jamla,,Sub Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasamber,Odisha,India,768049
Phalsapali,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasamber,Odisha,India,768049
Sargibahal,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Rajborasamber,Odisha,India,768049
Chendeikela,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Paikmal,Odisha,India,768050
Jamseth,,Branch Post Office,Delivery,Odisha,Bargarh,Sambalpur,Sambalpur,Paikmal,Odisha,India,768050
