Name,Description,BranchType,DeliveryStatus,Circle,District,Division,Region,Block,State,Country,Pincode
Dukhniwaran Sahib,,Sub Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147001
Jaurian Bhattian,,Sub Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147001
Law Court,,Sub Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147001
Medical College (Patiala),,Sub Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147001
Patiala,,Head Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147001
Patiala City,,Sub Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147001
Ragho Majra Patiala,,Sub Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147001
Sheran Wala Gate Patiala,,Sub Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147001
University(Patiala),,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147002
Urban Estate (Patiala),,Sub Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147002
D C W,,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147003
Gurbax Colony,,Sub Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147003
Govt. Printing Press,,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147004
Mullepur,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Fatehgarh Sahib,Punjab,India,147004
Nandpur Kesho,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147004
Tiet,,Sub Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147004
Tripri,,Sub Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147004
Kalyan,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147005
Majithia Enclave,,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147005
Ranbirpura,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147005
Allowal,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147006
Bakshiwala,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,147006
Chalela,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147006
Lang,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147006
RGNUL Punjab Patiala,,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147006
Sidhuwal,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147006
Dakala,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147007
Jhandi,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147007
Nainkalan,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147007
New Lal Bagh Colony,,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147007
Passiana,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147007
Saphera,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147007
Sular,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147007
Wazidpur,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147007
Chappar,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147021
Daunkalan,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147021
Guruteghbahadurgarh,,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147021
Janherian,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147021
Jogipur,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147021
Kheri Mandlan,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147021
Balbera,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147101
Behmna,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147101
Bibipur,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147101
Charaso Kartarpur,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147101
Dhainthal,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147101
Dhanetha,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147101
Gajewas,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147101
Gajjumajra,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147101
Kamalpur,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147101
Karhali,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147101
Kularan,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147101
Kulburchan,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147101
Kutbanpur,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147101
Marori,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147101
Panjola,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Fatehgarh Sahib,Punjab,India,147101
Rajla,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147101
Samana,,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147101
Talwandi Malik,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147101
Badshahpur,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147102
Buzark,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147102
Dedna,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147102
Ghagga,,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,,Punjab,India,147102
Harchandpura,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samaana,Punjab,India,147102
Kakrala,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147102
Kulbanoo,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147102
Sadharanpur,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147102
Bhankher,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147103
Sanaur,,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147103
Chinarthal Kalan,,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Fatehgarh Sahib,Punjab,India,147104
Dakaunda,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147104
Roorki,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Amloh (P),Punjab,India,147104
Tarkheri,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147104
Tohra,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147104
Arno,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147105
Beharjach,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147105
Daftari Wala,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147105
Duggal,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147105
Duttal,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147105
Gulhar,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147105
Gurlzarpur,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147105
Harayu Khurd,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147105
Jogewal,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147105
Kartarpur,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147105
Khanewal,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147105
Nial,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147105
Patran,,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147105
Shergarh,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147105
Shutrana,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147105
Taipur,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147105
Aero Kalan,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147111
Behru,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147111
Bhunerheri,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147111
Devigarh,,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147111
Devinagar,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147111
Dhudan Sadhan,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147111
Gharam,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147111
Julkan,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147111
Massingan,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147111
Mirapur,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147111
Roshanpur,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147111
Ajnoda Kalan,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147201
Anaj Mandi Nabha,,Sub Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147201
Babarpur,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147201
Barsat,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147201
Binaheri,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147201
Chintawala,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147201
Dandrala Dhindsa,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147201
Dhablan,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147201
Dhingi,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147201
Galwati,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147201
Godaya,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147201
Gtc Nabha,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147201
Gunike,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147201
Kakrala,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147201
Kaleh Majra,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147201
Lubana,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147201
Mandaur,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147201
Nabha,,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Dera Bassi,Punjab,India,147201
New Rakhra,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Patiala,Punjab,India,147201
Rajgarh,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147201
Ramgarh,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,147201
Rohta,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147201
Thuhi,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147201
Agol,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Samana,Punjab,India,147202
Bhadson,,Sub Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147202
Bhari Panaich,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147202
Fatehpur,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147202
Jasso Majra,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Rajpura,Punjab,India,147202
Jindalpur,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147202
Khanaura,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147202
Mallewal,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147202
Mangewal,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147202
Matrauda,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147202
Raisal,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147202
Ramgarh,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Bassi Pathana,Punjab,India,147202
Sakrali,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Nabha,Punjab,India,147202
Amloh,,Sub Post Office,Delivery,Punjab,Fatehgarh Sahib,Patiala,Chandigarh HQ,Amloh (P),Punjab,India,147203
Bharpurgarh,,Branch Post Office,Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Amloh (P),Punjab,India,147203
Kaulgarh,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Fateh Garh Sahib,Punjab,India,147203
Khanian,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Amloh (P),Punjab,India,147203
Khumna,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Amloh (P),Punjab,India,147203
Machrai Kalan,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Amloh (P),Punjab,India,147203
Naraingarh,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Amloh (P),Punjab,India,147203
Noorpur,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Amloh (P),Punjab,India,147203
Samaspur,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Amloh (P),Punjab,India,147203
Tanda Badha,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Fateh Garh Sahib,Punjab,India,147203
Tibbi,,Branch Post Office,Non-Delivery,Punjab,Patiala,Patiala,Chandigarh HQ,Amloh (P),Punjab,India,147203
Kumbh,,Branch Post Office,Delivery,Punjab,Fatehgarh Sahib,Patiala,Chandigarh HQ,Fatehgarhsahib,Punjab,India,147301
Mandigobindgarh,,Sub Post Office,Delivery,Punjab,Fatehgarh Sahib,Patiala,Chandigarh HQ,S.A.S.Nagar (Mohali),Punjab,India,147301
Mandigobindgarh It,,Sub Post Office,Non-Delivery,Punjab,Fatehgarh Sahib,Patiala,Chandigarh HQ,S.A.S.Nagar (Mohali),Punjab,India,147301
Salana,,Branch Post Office,Delivery,Punjab,Fatehgarh Sahib,Patiala,Chandigarh HQ,Amloh (P),Punjab,India,147301
Shahpur,,Branch Post Office,Delivery,Punjab,Fatehgarh Sahib,Patiala,Chandigarh HQ,Fatehgarhsahib,Punjab,India,147301
Bhindran,,Branch Office directly a/w Head Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Sangrur,Punjab,India,148001
Mini Secteriate Sangrur,,Sub Post Office,Non-Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Sangrur,Punjab,India,148001
N G M Sangrur,,Sub Post Office,Non-Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Sangrur,Punjab,India,148001
Sangrur,,Head Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Sangrur,Punjab,India,148001
Sangrur Kty,,Sub Post Office,Non-Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Sangrur,Punjab,India,148001
Badrukhan,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Sangrur,Punjab,India,148002
Bahadurpur,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Sangrur,Punjab,India,148002
Balian,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Dhuri,Punjab,India,148002
Chathe Sheikhan,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Sangrur,Punjab,India,148002
Duggan,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Sangrur,Punjab,India,148002
Gaggarpur,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Sangrur,Punjab,India,148002
Gurusagar Mastuana,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,,Punjab,India,148002
H R Sangrur,,Sub Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Sangrur,Punjab,India,148002
Kheri,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Sangrur,Punjab,India,148002
Kular  Khurd,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Sangrur,Punjab,India,148002
Mangwal,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Sangrur,Punjab,India,148002
Mehlan,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Sunam,Punjab,India,148002
Ubhewal,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Sangrur,Punjab,India,148002
Uppli,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Sangrur,Punjab,India,148002
Bhalwan,,Sub Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Dhuri,Punjab,India,148017
Bhojowali,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Dhuri,Punjab,India,148017
Bhullerheri,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Dhuri,Punjab,India,148017
Harchandpur,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Dhuri,Punjab,India,148017
Meemsa,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Dhuri,Punjab,India,148017
Mehsampur,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Sangrur,Punjab,India,148017
Bagrian,,Sub Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148018
Bhatian Khurd,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148018
Kandhargarh,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Dhuri,Punjab,India,148018
Bhogiwal,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148019
Jitwal Kalan,,Sub Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148019
Kup Kalan,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,,Punjab,India,148019
Fatehgarh Panjgrian,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148020
Jhuner,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148020
Kalyan,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,,Punjab,India,148020
Kanganwal,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,,Punjab,India,148020
Khurd,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148020
Kothala,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,,Punjab,India,148020
Manki,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148020
Mithewal,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148020
Mohamedpur,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Dhuri,Punjab,India,148020
Sandhaur,,Sub Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148020
Shergar Cheema,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,,Punjab,India,148020
Ahmedgarh,,Sub Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148021
Dehliz Kalan,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148021
Jandali Khurd,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148021
Maholi Kalan,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148021
Nathu Majra,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148021
Rohira,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148021
Amargarh (Sangrur),,Sub Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148022
Banbhaura,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148022
Bathan,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148022
Chaunda,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148022
Dhatogal,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Dhuri,Punjab,India,148022
Jabbomajra,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148022
Jhall,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148022
Mullabadha,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148022
Bhoodan,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148023
Bhurthala Mander,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148023
CR Malerkotla,,Sub Post Office,Non-Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148023
Gowara,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148023
Haider Nagar,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148023
Hathan,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148023
Himtana,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148023
Hussainpura,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148023
IA Malerkotla,,Sub Post Office,Non-Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148023
Khanpur,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148023
Khanpur Mandian,,Branch Post Office,Delivery,Punjab,Sangrur,Sangrur,Chandigarh HQ,Malerkotla,Punjab,India,148023
