Bidrahalli,,Branch Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore South,Karnataka,India,560049
Mundur,,Branch Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore South,Karnataka,India,560049
Virgonagar,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560049
Ashoknagar (Bangalore),,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560050
Banashankari,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560050
Dasarahalli(Srinagar),,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560050
State Bank Of Mysore Colony,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560050
H.K.P. Road,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore East,Bangalore HQ,Bangalore North,Karnataka,India,560051
Vasanthnagar,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore North,Bangalore HQ,Bangalore North,Karnataka,India,560052
Chickpet,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560053
Mathikere,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore West,Bangalore HQ,Bangalore North,Karnataka,India,560054
Msrit,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore West,Bangalore HQ,Bangalore North,Karnataka,India,560054
Sri Chowdeshwari,,Sub Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore West,Bangalore HQ,Bangalore North,Karnataka,India,560054
Malleswaram West,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore West,Bangalore HQ,Bangalore North,Karnataka,India,560055
Bnagalore Viswavidalaya,,Sub Post Office,Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560056
Mallathahalli,,Branch Post Office,Non-Delivery,Karnataka,Bangalore,Bangalore South,Bangalore HQ,Bangalore South,Karnataka,India,560056
